@id,building,building:levels,area_ground_m2,levels_est,area_total_m2,building_type,Qspec_kWh_m2,heating_kWh_year
way/138717613,apartments,,149.75252094392113,3.0,449.2575628317634,MFH,350,157240.1469911172
way/138717620,apartments,,136.10828164864205,3.0,408.32484494592615,MFH,350,142913.69573107414
way/138915186,apartments,,65.51192876052383,3.0,196.5357862815715,MFH,350,68787.52519855002
way/138915188,apartments,,37.74843213894178,3.0,113.24529641682534,MFH,275,31142.456514626967
way/138915189,apartments,,77.89165636536576,3.0,233.6749690960973,MFH,350,81786.23918363405
way/138915195,apartments,,74.58234176577152,3.0,223.74702529731456,MFH,350,78311.4588540601
way/138915196,apartments,,76.96956189752572,3.0,230.9086856925772,MFH,350,80818.03999240202
way/138915199,apartments,,75.42600336509514,3.0,226.27801009528545,MFH,350,79197.30353334991
way/138915201,apartments,,83.49038400987865,3.0,250.471152029636,MFH,350,87664.90321037259
way/138915203,apartments,5.0,45.74471583789816,5.0,228.7235791894908,MFH,275,62898.98427710997
way/138915205,apartments,,106.29402586703276,3.0,318.8820776010983,MFH,275,87692.57134030202
way/138915208,apartments,,88.5712162864097,3.0,265.71364885922907,MFH,350,92999.77710073018
way/138915218,apartments,,41.062604458283054,3.0,123.18781337484916,MFH,275,33876.64867808352
way/138915229,apartments,,71.2647014059691,3.0,213.7941042179073,MFH,275,58793.37865992451
way/138915231,apartments,,160.75042665772438,3.0,482.2512799731732,MFH,350,168787.9479906106
way/138915242,apartments,3.0,73.94010056348351,3.0,221.82030169045052,MFH,150,33273.04525356758
way/138916574,apartments,,129.8861733461432,3.0,389.6585200384296,MFH,350,136380.48201345035
way/138916613,house,,51.64152949539981,3.0,154.9245884861994,MFH,275,42604.26183370484
way/138916614,apartments,,77.93223540472465,3.0,233.79670621417395,MFH,350,81828.84717496089
way/138916621,apartments,,78.57749827031097,3.0,235.7324948109329,MFH,150,35359.87422163993
way/138916623,apartments,,72.01517836161673,3.0,216.0455350848502,MFH,275,59412.5221483338
way/138917462,apartments,,71.22655081287238,3.0,213.67965243861715,MFH,350,74787.878353516
way/138925780,apartments,,100.2695375928832,3.0,300.8086127786496,MFH,350,105283.01447252736
way/138925787,apartments,,57.23174467175447,3.0,171.6952340152634,MFH,350,60093.33190534219
way/138925788,apartments,,52.753135173381146,3.0,158.25940552014345,MFH,275,43521.33651803945
way/138925790,apartments,,65.1970589892873,3.0,195.59117696786188,MFH,350,68456.91193875165
way/138925793,apartments,,72.80745304179914,3.0,218.4223591253974,MFH,275,60066.148759484284
way/138925798,apartments,,92.02200408830174,3.0,276.0660122649052,MFH,275,75918.15337284893
way/138925799,apartments,,112.85409685133511,3.0,338.56229055400536,MFH,275,93104.62990235147
way/138925801,apartments,,69.96501179490097,3.0,209.8950353847029,MFH,275,57721.1347307933
way/138925807,apartments,,74.21677484413888,3.0,222.65032453241665,MFH,350,77927.61358634583
way/138925812,apartments,,71.7571052031405,3.0,215.2713156094215,MFH,350,75344.96046329752
way/138925813,apartments,,83.54126400937182,3.0,250.62379202811545,MFH,150,37593.56880421731
way/138925815,apartments,,160.27355144036122,3.0,480.8206543210837,MFH,150,72123.09814816255
way/138925822,apartments,,86.78225935591824,3.0,260.3467780677547,MFH,350,91121.37232371415
way/138925824,apartments,,80.96190200363975,3.0,242.88570601091925,MFH,275,66793.5691530028
way/138925825,apartments,,56.235458373813614,3.0,168.70637512144083,MFH,350,59047.23129250429
way/138925828,apartments,,63.58944711336887,3.0,190.76834134010664,MFH,275,52461.29386852933
way/138925830,apartments,,63.00220121311789,3.0,189.00660363935367,MFH,350,66152.31127377378
way/138925831,apartments,,81.13496054948587,3.0,243.4048816484576,MFH,350,85191.70857696015
way/138925833,apartments,,75.78370832467326,3.0,227.35112497401977,MFH,275,62521.559367855436
way/138925835,apartments,,72.81138753522417,3.0,218.4341626056725,MFH,350,76451.95691198537
way/138925836,apartments,,45.82509454134805,3.0,137.47528362404415,MFH,350,48116.349268415455
way/138925841,apartments,,49.27879036832768,3.0,147.83637110498304,MFH,150,22175.455665747457
way/138925842,apartments,,103.20513729676308,3.0,309.61541189028924,MFH,150,46442.31178354339
way/138925843,apartments,,39.241404097188806,3.0,117.72421229156642,MFH,350,41203.47430204825
way/138925847,apartments,,168.7054697412779,3.0,506.1164092238337,MFH,350,177140.7432283418
way/138925850,apartments,,73.67336744714686,3.0,221.02010234144055,MFH,350,77357.03581950419
way/138925851,apartments,,63.74580993261607,3.0,191.23742979784825,MFH,350,66933.10042924689
way/138925858,apartments,,75.88218895856627,3.0,227.6465668756988,MFH,350,79676.29840649458
way/138925864,apartments,,78.73819375230408,3.0,236.21458125691225,MFH,350,82675.10343991929
way/138925867,apartments,,104.72800872939196,3.0,314.1840261881759,MFH,275,86400.60720174837
way/138926540,apartments,,77.18446376535864,3.0,231.55339129607592,MFH,275,63677.18260642088
way/138946174,apartments,,181.70777659810236,3.0,545.123329794307,MFH,150,81768.49946914605
way/138946190,apartments,3.0,110.44349030414284,3.0,331.3304709124285,MFH,350,115965.66481934997
way/144473559,apartments,,161.5667673242976,3.0,484.7003019728928,MFH,150,72705.04529593392
way/144473561,apartments,,71.38269118352746,3.0,214.14807355058235,MFH,150,32122.211032587355
way/144473562,apartments,,79.42820933273738,3.0,238.28462799821216,MFH,350,83399.61979937425
way/144473564,apartments,,87.72812436395407,3.0,263.1843730918622,MFH,150,39477.65596377933
way/144473565,apartments,,81.52813624034553,3.0,244.5844087210366,MFH,350,85604.5430523628
way/144473566,apartments,,38.36674159909806,3.0,115.1002247972942,MFH,350,40285.078679052975
way/144473567,apartments,,60.77903480094642,3.0,182.3371044028393,MFH,275,50142.70371078081
way/144473569,apartments,,103.28055949616798,3.0,309.841678488504,MFH,350,108444.58747097639
way/144473571,apartments,,57.714611777469045,3.0,173.14383533240715,MFH,150,25971.575299861073
way/144473573,apartments,,86.0864813802889,3.0,258.2594441408667,MFH,350,90390.80544930336
way/144473576,apartments,,57.50763555002813,3.0,172.5229066500844,MFH,350,60383.01732752954
way/144473578,apartments,,103.08718227746822,3.0,309.26154683240463,MFH,275,85046.92537891127
way/144473586,apartments,,70.12943710985407,3.0,210.3883113295622,MFH,350,73635.90896534678
way/144473593,apartments,,57.75188728941859,3.0,173.25566186825577,MFH,350,60639.48165388952
way/144473600,apartments,,68.43708493065955,3.0,205.31125479197863,MFH,275,56460.59506779412
way/144473606,apartments,,136.38284846855856,3.0,409.1485454056757,MFH,350,143201.9908919865
way/157912412,apartments,,205.8305431281256,3.0,617.4916293843767,MFH,275,169810.1980807036
way/157912415,apartments,,126.09101274108598,3.0,378.2730382232579,MFH,350,132395.56337814027
way/157912416,apartments,,101.2414782075782,3.0,303.7244346227346,MFH,350,106303.55211795711
way/157912417,apartments,,151.0441966210156,3.0,453.1325898630468,MFH,350,158596.40645206638
way/157912418,apartments,,95.39604683548092,3.0,286.1881405064428,MFH,350,100165.84917725498
way/157912419,apartments,,92.56855493324998,3.0,277.70566479975,MFH,350,97196.98267991251
way/157912420,apartments,,93.61983546789638,3.0,280.8595064036891,MFH,350,98300.82724129119
way/157912421,apartments,,94.62481934840817,3.0,283.87445804522446,MFH,275,78065.47596243673
way/157912424,apartments,,100.93898534235991,3.0,302.8169560270797,MFH,350,105985.93460947789
way/157912425,apartments,,124.28337943144008,3.0,372.8501382943202,MFH,350,130497.54840301206
way/157912426,apartments,,91.66477441254852,3.0,274.9943232376455,MFH,350,96248.01313317593
way/157912427,apartments,,70.46187704348412,3.0,211.3856311304524,MFH,275,58131.048560874406
way/157912428,apartments,,77.63224037313417,3.0,232.8967211194025,MFH,275,64046.598307835695
way/157912431,apartments,,107.34778509459258,3.0,322.0433552837777,MFH,275,88561.92270303887
way/157912433,apartments,,148.2475338138328,3.0,444.7426014414984,MFH,350,155659.91050452442
way/157912434,apartments,,183.3490601071042,3.0,550.0471803213127,MFH,350,192516.51311245945
way/157912435,apartments,,100.01610140753156,3.0,300.04830422259465,MFH,350,105016.90647790812
way/157912436,apartments,,86.05338690705584,3.0,258.1601607211676,MFH,350,90356.05625240866
way/157912437,apartments,,103.1067328770724,3.0,309.3201986312172,MFH,150,46398.029794682574
way/157912438,apartments,,85.91620821967062,3.0,257.74862465901185,MFH,150,38662.293698851776
way/157912439,apartments,,108.60720235805115,3.0,325.82160707415346,MFH,350,114037.56247595372
way/157912440,apartments,,149.95139891364713,3.0,449.85419674094135,MFH,350,157448.96885932947
way/157912445,apartments,,209.1575556078751,3.0,627.4726668236253,MFH,150,94120.9000235438
way/157912447,apartments,,159.6702781658907,3.0,479.0108344976721,MFH,275,131727.9794868598
way/157912452,apartments,,147.9116768340017,3.0,443.7350305020051,MFH,275,122027.1333880514
way/158013679,apartments,,81.7476336793284,3.0,245.2429010379852,MFH,350,85835.01536329482
way/158013681,apartments,,191.7000210253642,3.0,575.1000630760926,MFH,350,201285.02207663242
way/158013687,apartments,,122.66561947874114,3.0,367.9968584362234,MFH,350,128798.9004526782
way/158013693,apartments,,115.00921675387475,3.0,345.0276502616243,MFH,350,120759.6775915685
way/158013694,apartments,,79.16092717942176,3.0,237.48278153826527,MFH,350,83118.97353839285
way/158013701,apartments,,139.52245011955952,3.0,418.5673503586786,MFH,275,115106.02134863661
way/158013702,apartments,,185.39658622928988,3.0,556.1897586878697,MFH,150,83428.46380318045
way/158013708,apartments,,79.07895983849832,3.0,237.23687951549496,MFH,275,65240.141866761114
way/158013712,apartments,,170.6726324841677,3.0,512.0178974525031,MFH,275,140804.92179943837
way/158013713,apartments,,110.13378079835464,3.0,330.4013423950639,MFH,150,49560.20135925959
way/158013715,apartments,,94.0501768934771,3.0,282.1505306804313,MFH,275,77591.3959371186
way/158182647,apartments,,63.30579651767338,3.0,189.91738955302012,MFH,350,66471.08634355704
way/158182652,apartments,,138.92089949199533,3.0,416.762698475986,MFH,350,145866.9444665951
way/158208201,apartments,,87.36846940659541,3.0,262.1054082197862,MFH,275,72078.98726044121
way/158208205,apartments,,179.31975301598337,3.0,537.9592590479501,MFH,350,188285.74066678254
way/158208214,apartments,,64.23647597933618,3.0,192.70942793800853,MFH,275,52995.092682952345
way/158208215,apartments,,77.14552245594248,3.0,231.43656736782745,MFH,350,81002.7985787396
way/158208218,apartments,,173.0512596994736,3.0,519.1537790984208,MFH,275,142767.28925206573
way/158323484,apartments,,148.45127645686551,3.0,445.3538293705965,MFH,350,155873.84027970876
way/158323495,apartments,,119.23316373671808,3.0,357.6994912101542,MFH,350,125194.82192355396
way/158323508,apartments,,154.60107959762473,3.0,463.8032387928742,MFH,350,162331.13357750597
way/158329551,residential,,52.1347742338305,3.0,156.40432270149148,MFH,350,54741.512945522016
way/158329552,residential,,33.2314145627575,3.0,99.69424368827252,MFH,350,34892.98529089538
way/158329553,residential,,48.06025848238575,3.0,144.18077544715726,MFH,150,21627.11631707359
way/158329559,residential,,52.06994279799206,3.0,156.20982839397618,MFH,275,42957.70280834345
way/158331596,apartments,,65.48223764878873,3.0,196.44671294636615,MFH,150,29467.00694195492
way/158331598,apartments,,97.36986416635042,3.0,292.10959249905125,MFH,275,80330.1379372391
way/158331600,apartments,,73.78957103067324,3.0,221.36871309201973,MFH,350,77479.0495822069
way/158331601,apartments,,146.3390391471062,3.0,439.01711744131865,MFH,275,120729.70729636263
way/158331603,apartments,,59.85220606499888,3.0,179.55661819499662,MFH,275,49378.07000362407
way/158331604,apartments,,92.47272512549915,3.0,277.4181753764975,MFH,150,41612.72630647463
way/158331607,apartments,,85.44572170580223,3.0,256.3371651174067,MFH,275,70492.72040728685
way/158331608,apartments,,90.07528214314158,3.0,270.22584642942473,MFH,350,94579.04625029866
way/158331612,apartments,,228.3268635753845,3.0,684.9805907261534,MFH,350,239743.2067541537
way/158331614,apartments,,66.0825402531877,3.0,198.24762075956312,MFH,350,69386.66726584709
way/158331616,apartments,,112.86619172648692,3.0,338.59857517946074,MFH,350,118509.50131281126
way/158331621,apartments,,307.2888945301245,3.0,921.8666835903734,MFH,275,253513.3379873527
way/158331628,apartments,,129.94844744042024,3.0,389.8453423212607,MFH,350,136445.86981244126
way/158331629,apartments,,124.51627176978076,3.0,373.5488153093423,MFH,350,130742.08535826979
way/158331631,apartments,,103.70050833207073,3.0,311.1015249962121,MFH,350,108885.53374867424
way/158331633,apartments,,91.17942902628884,3.0,273.5382870788665,MFH,350,95738.40047760328
way/158331634,apartments,,66.64511594486412,3.0,199.93534783459236,MFH,350,69977.37174210732
way/158331640,apartments,,128.70179985130943,3.0,386.1053995539283,MFH,350,135136.8898438749
way/158331641,apartments,,239.10143567803576,3.0,717.3043070341073,MFH,275,197258.6844343795
way/158331645,apartments,,168.188752955377,3.0,504.56625886613097,MFH,275,138755.72118818603
way/158331647,apartments,,258.7059892582088,3.0,776.1179677746263,MFH,350,271641.2887211192
way/158331649,apartments,,291.71928591302924,3.0,875.1578577390877,MFH,275,240668.41087824912
way/158331651,apartments,,199.61072271156897,3.0,598.8321681347069,MFH,275,164678.8462370444
way/158331653,apartments,,60.89004456360449,3.0,182.6701336908135,MFH,150,27400.52005362202
way/158331655,apartments,,265.18219171710547,3.0,795.5465751513163,MFH,350,278441.3013029607
way/158331668,apartments,,91.00806849949166,3.0,273.024205498475,MFH,275,75081.65651208062
way/158659274,apartments,3.0,134.5897909226655,3.0,403.76937276799646,MFH,150,60565.405915199466
way/158659292,apartments,3.0,164.98025285105484,3.0,494.9407585531645,MFH,350,173229.26549360759
way/158659295,apartments,,142.35941006000837,3.0,427.0782301800251,MFH,350,149477.3805630088
way/158659303,apartments,5.0,115.76849479686926,5.0,578.8424739843463,MFH,350,202594.8658945212
way/158659321,apartments,6.0,132.00574942339676,6.0,792.0344965403806,MFH,150,118805.17448105708
way/158659324,apartments,5.0,204.31820317686365,5.0,1021.5910158843184,MFH,275,280937.52936818753
way/158659340,apartments,3.0,110.80796444879248,3.0,332.42389334637744,MFH,350,116348.3626712321
way/158659347,apartments,,125.01862105171917,3.0,375.0558631551575,MFH,350,131269.55210430513
way/158663345,house,,85.55440098963483,3.0,256.6632029689045,MFH,150,38499.48044533568
way/158663366,apartments,,86.01053018529052,3.0,258.0315905558716,MFH,350,90311.05669455507
way/158663372,apartments,4.0,465.4872241647494,4.0,1861.9488966589977,MFH,275,512035.9465812244
way/158663402,apartments,,58.14405474614119,3.0,174.43216423842355,MFH,150,26164.824635763533
way/158663413,apartments,,225.95064351543684,3.0,677.8519305463105,MFH,350,237248.1756912087
way/158663430,apartments,,88.65857970584284,3.0,265.9757391175285,MFH,150,39896.36086762928
way/158691687,apartments,,81.29959244748748,3.0,243.89877734246244,MFH,350,85364.57206986185
way/158751380,apartments,,118.425182456033,3.0,355.27554736809907,MFH,275,97700.77552622724
way/158751407,apartments,,82.3675385383519,3.0,247.1026156150557,MFH,150,37065.392342258354
way/158751441,apartments,,118.74433709549189,3.0,356.23301128647563,MFH,350,124681.55395026648
way/158751461,apartments,,60.49389840244529,3.0,181.48169520733583,MFH,350,63518.59332256754
way/158755141,apartments,,395.0935252628146,3.0,1185.280575788444,MFH,150,177792.08636826658
way/158755150,apartments,,95.37713130122503,3.0,286.13139390367513,MFH,275,78686.13332351066
way/158755151,house,,79.61408090147935,3.0,238.8422427044381,MFH,350,83594.78494655334
way/158755171,house,,69.15136493174394,3.0,207.4540947952318,MFH,350,72608.93317833114
way/158833025,apartments,,163.24790049637363,3.0,489.7437014891209,MFH,350,171410.2955211923
way/158833039,apartments,,106.76921641617642,3.0,320.3076492485293,MFH,350,112107.67723698526
way/158916654,apartments,,79.44584058772764,3.0,238.3375217631829,MFH,150,35750.62826447743
way/158921859,apartments,,68.48469428441142,3.0,205.45408285323424,MFH,150,30818.112427985136
way/158921905,apartments,3.0,164.6071620599336,3.0,493.8214861798008,MFH,350,172837.52016293028
way/158926968,apartments,,105.28926305707044,3.0,315.8677891712113,MFH,275,86863.6420220831
way/158926980,apartments,,119.78060059363344,3.0,359.3418017809003,MFH,275,98818.99548974758
way/158926988,apartments,,48.82404680588223,3.0,146.4721404176467,MFH,150,21970.821062647006
way/158926990,apartments,,99.8830227558991,3.0,299.6490682676973,MFH,150,44947.360240154594
way/158926995,apartments,,53.99329903466623,3.0,161.9798971039987,MFH,150,24296.984565599803
way/158926996,apartments,,99.82074975055882,3.0,299.46224925167644,MFH,350,104811.78723808675
way/158927008,apartments,,315.7455108620768,3.0,947.2365325862304,MFH,150,142085.47988793455
way/158927010,apartments,,132.46031940928862,3.0,397.38095822786585,MFH,350,139083.33537975306
way/158927027,apartments,,209.46917045751556,3.0,628.4075113725467,MFH,350,219942.62898039134
way/159038222,apartments,,61.50847321156439,3.0,184.52541963469315,MFH,350,64583.896872142606
way/159038225,apartments,,101.29157345597888,3.0,303.8747203679367,MFH,350,106356.15212877783
way/159038227,apartments,,108.78292731815688,3.0,326.3487819544706,MFH,275,89745.91503747941
way/159038236,apartments,,194.57774188169705,3.0,583.7332256450911,MFH,350,204306.6289757819
way/159038237,apartments,,75.08148441375204,3.0,225.2444532412561,MFH,275,61942.22464134543
way/159038262,apartments,,97.99805902652471,3.0,293.9941770795741,MFH,350,102897.96197785094
way/159038274,apartments,,147.26942847640584,3.0,441.8082854292175,MFH,350,154632.89990022613
way/159039197,apartments,9.0,5815.340773697961,9.0,52338.06696328164,MFH,275,14392968.414902452
way/225033330,apartments,3.0,115.01043527914052,3.0,345.03130583742154,MFH,350,120760.95704309754
way/227791578,apartments,,158.36531227818583,3.0,475.0959368345576,MFH,350,166283.57789209517
way/227791586,apartments,,109.16760024182447,3.0,327.50280072547343,MFH,350,114625.9802539157
way/227791610,apartments,,82.2978213104362,3.0,246.89346393130864,MFH,275,67895.70258110987
way/227791620,apartments,,104.12025408304604,3.0,312.36076224913813,MFH,275,85899.20961851299
way/227791629,apartments,,84.6408906444011,3.0,253.92267193320328,MFH,350,88872.93517662115
way/227791633,apartments,,83.73018664231307,3.0,251.1905599269392,MFH,350,87916.69597442872
way/227791643,apartments,,103.50105720735148,3.0,310.5031716220544,MFH,350,108676.11006771906
way/227791652,apartments,,328.14459670846315,3.0,984.4337901253896,MFH,350,344551.82654388633
way/227791703,apartments,3.0,97.39804684869304,3.0,292.1941405460791,MFH,350,102267.94919112769
way/227791747,apartments,,228.73123207644772,3.0,686.1936962293432,MFH,275,188703.2664630694
way/227791752,apartments,,124.55530191119531,3.0,373.665905733586,MFH,350,130783.0670067551
way/227791753,apartments,,93.92775102032024,3.0,281.7832530609607,MFH,275,77490.3945917642
way/227791758,apartments,,146.5679177499131,3.0,439.7037532497393,MFH,350,153896.31363740875
way/227791760,apartments,,83.50822186529925,3.0,250.52466559589772,MFH,350,87683.6329585642
way/227791761,apartments,,124.61914697490452,3.0,373.8574409247135,MFH,350,130850.10432364972
way/227791766,apartments,,208.91359141026027,3.0,626.7407742307807,MFH,275,172353.7129134647
way/227791787,apartments,,112.8852981391466,3.0,338.6558944174398,MFH,350,118529.56304610394
way/227791803,apartments,,69.8823078850772,3.0,209.6469236552316,MFH,275,57652.90400518869
way/227791804,apartments,,66.54610434957846,3.0,199.63831304873537,MFH,275,54900.53608840223
way/227791818,apartments,,85.83315911047282,3.0,257.49947733141846,MFH,350,90124.81706599647
way/227791829,apartments,,124.2482623394856,3.0,372.7447870184568,MFH,350,130460.67545645988
way/235898461,apartments,,49.48299695987467,3.0,148.448990879624,MFH,350,51957.146807868405
way/235898462,apartments,,53.81590513989782,3.0,161.44771541969345,MFH,350,56506.70039689271
way/235898463,apartments,,52.31265446725234,3.0,156.937963401757,MFH,350,54928.28719061495
way/235898464,apartments,,47.83930033331348,3.0,143.51790099994045,MFH,275,39467.42277498362
way/235898471,apartments,,21.24680095247265,3.0,63.74040285741796,MFH,350,22309.141000096286
way/235898476,apartments,,50.83314940102749,3.0,152.4994482030825,MFH,350,53374.80687107887
way/235898480,apartments,,52.83479665291048,3.0,158.50438995873142,MFH,150,23775.658493809715
way/235898482,apartments,,51.30933275340679,3.0,153.92799826022036,MFH,350,53874.799391077126
way/235898485,apartments,,52.893048612704895,3.0,158.6791458381147,MFH,275,43636.76510548154
way/235898488,apartments,,54.08610670087833,3.0,162.258320102635,MFH,350,56790.41203592225
way/236052726,apartments,,31.55680386109428,3.0,94.67041158328284,MFH,150,14200.561737492426
way/236071138,apartments,,46.25448902547872,3.0,138.76346707643614,MFH,350,48567.21347675265
way/236135335,apartments,,138.9342668941637,3.0,416.8028006824911,MFH,275,114620.77018768506
way/236236644,apartments,3.0,65.04743167432031,3.0,195.14229502296087,MFH,350,68299.8032580363
way/236275353,apartments,3.0,79.28424322660642,3.0,237.85272967981928,MFH,275,65409.500661950304
way/236306861,apartments,,101.50239631902352,3.0,304.5071889570706,MFH,275,83739.47696319441
way/236306882,apartments,,127.09234793461216,3.0,381.2770438038365,MFH,275,104851.18704605503
way/237095646,apartments,,119.42860128289004,3.0,358.2858038486701,MFH,275,98528.59605838428
way/237341154,apartments,,123.5134040228876,3.0,370.54021206866287,MFH,275,101898.5583188823
way/237964635,apartments,,75.2687997645667,3.0,225.80639929370008,MFH,350,79032.23975279502
way/237964644,apartments,2.0,38.12197002052654,2.0,76.24394004105308,MFH,150,11436.591006157962
way/238046532,house,,70.16106958420858,3.0,210.48320875262573,MFH,350,73669.123063419
way/238130248,apartments,4.0,100.99464217668915,4.0,403.9785687067566,MFH,275,111094.10639435807
way/238132662,apartments,4.0,161.84532008780604,4.0,647.3812803512242,MFH,350,226583.44812292847
way/238252969,apartments,7.0,301.5610863392094,7.0,2110.927604374466,MFH,350,738824.661531063
way/238323994,apartments,,99.0572675516816,3.0,297.1718026550448,MFH,150,44575.770398256725
way/238323995,apartments,3.0,97.80052979871007,3.0,293.40158939613025,MFH,350,102690.55628864559
way/238323996,apartments,3.0,130.46500166206113,3.0,391.3950049861834,MFH,275,107633.62637120043
way/238323997,apartments,3.0,84.53839206812125,3.0,253.61517620436376,MFH,150,38042.276430654565
way/238323998,apartments,4.0,141.52322949904877,4.0,566.0929179961951,MFH,275,155675.55244895365
way/238323999,apartments,4.0,183.78100755779496,4.0,735.1240302311799,MFH,350,257293.41058091295
way/238324009,apartments,,85.23604066989564,3.0,255.7081220096869,MFH,350,89497.84270339042
way/238324011,apartments,,138.746730782975,3.0,416.240192348925,MFH,350,145684.06732212377
way/238478484,apartments,,118.46435908043442,3.0,355.3930772413033,MFH,275,97733.0962413584
way/238870352,apartments,,272.54066831398745,3.0,817.6220049419624,MFH,350,286167.7017296868
way/238870354,apartments,,144.9166120354304,3.0,434.7498361062912,MFH,350,152162.44263720192
way/238870355,apartments,,210.24942598616357,3.0,630.7482779584907,MFH,350,220761.89728547173
way/238870356,apartments,,174.16339168469497,3.0,522.490175054085,MFH,275,143684.79813987337
way/238870357,apartments,,137.54731946232002,3.0,412.64195838696,MFH,150,61896.293758044005
way/238870358,apartments,,117.07715839949032,3.0,351.231475198471,MFH,275,96588.65567957952
way/238870362,apartments,,145.4635849010051,3.0,436.3907547030154,MFH,350,152736.7641460554
way/238881176,apartments,,60.630891668653945,3.0,181.89267500596185,MFH,275,50020.48562663951
way/238881179,apartments,,59.26855990957311,3.0,177.80567972871933,MFH,350,62231.98790505176
way/238899403,house,,47.85090235512541,3.0,143.55270706537624,MFH,350,50243.447472881686
way/239068749,house,4.0,157.6256337484945,4.0,630.5025349939779,MFH,150,94575.38024909668
way/239757578,apartments,,62.77776842627597,3.0,188.3333052788279,MFH,275,51791.65895167767
way/239865292,apartments,,63.98591211648971,3.0,191.95773634946912,MFH,275,52788.377496104
way/239869385,apartments,,72.27990910198577,3.0,216.8397273059573,MFH,275,59630.92500913826
way/239869386,apartments,,80.75703460256494,3.0,242.27110380769483,MFH,350,84794.88633269319
way/239932898,apartments,,259.99120240027605,3.0,779.9736072008282,MFH,150,116996.04108012423
way/512263423,apartments,3.0,109.48527217348816,3.0,328.45581652046445,MFH,275,90325.34954312773
way/681328617,apartments,,31.35533995931876,3.0,94.06601987795628,MFH,350,32923.1069572847
way/856751639,apartments,,14.468447589156032,3.0,43.4053427674681,MFH,350,15191.869968613835
way/875805171,apartments,5.0,335.2785475349704,5.0,1676.3927376748518,MFH,350,586737.4581861981
way/875805172,apartments,,995.7190725223016,3.0,2987.1572175669044,MFH,350,1045505.0261484166
way/875805173,apartments,8.0,887.628706619694,8.0,7101.029652957552,MFH,350,2485360.378535143
way/875805174,apartments,,533.6872764507775,3.0,1601.0618293523326,MFH,150,240159.27440284987
way/875805175,apartments,,824.9414415723479,3.0,2474.824324717044,MFH,350,866188.5136509654
way/951696859,apartments,3.0,46.30099161307979,3.0,138.90297483923936,MFH,150,20835.446225885906
way/967542027,apartments,,1455.8746077980752,3.0,4367.623823394226,MFH,150,655143.5735091339
way/972353994,apartments,,177.86784124077488,3.0,533.6035237223247,MFH,275,146740.96902363928
way/1056901978,apartments,,1261.301652618691,3.0,3783.904957856073,MFH,150,567585.743678411
way/1056901979,apartments,,152.8704922086717,3.0,458.6114766260151,MFH,350,160514.01681910528
way/1056901980,apartments,,131.03039985756317,3.0,393.0911995726895,MFH,350,137581.91985044134
way/1097293852,apartments,,132.77312479077924,3.0,398.3193743723377,MFH,350,139411.78103031818
way/1110719221,house,,55.19845021703803,3.0,165.59535065111407,MFH,350,57958.372727889924
way/1180393850,apartments,,233.22446517241207,3.0,699.6733955172363,MFH,350,244885.6884310327
way/1210777532,house,,78.53295631458005,3.0,235.59886894374011,MFH,150,35339.83034156102
way/1210777533,house,,99.59524101272928,3.0,298.7857230381878,MFH,350,104575.00306336574
way/1273542282,apartments,,152.16287438888847,3.0,456.48862316666543,MFH,350,159771.0181083329
way/1301695919,apartments,,1475.6277570307482,3.0,4426.883271092244,MFH,350,1549409.1448822855
way/1301695920,apartments,,166.68044983242297,3.0,500.0413494972689,MFH,350,175014.47232404412
way/1301695921,apartments,,263.49712209344995,3.0,790.4913662803499,MFH,350,276671.97819812247
way/1347284707,apartments,,100.67439194815265,3.0,302.0231758444579,MFH,350,105708.11154556027
way/1347284708,apartments,,90.72057908188312,3.0,272.1617372456494,MFH,350,95256.60803597729
way/1486365707,house,3.0,77.06019907254148,3.0,231.18059721762444,MFH,275,63574.66423484672
